station,validUTC,levelcode,pressure_mb,height_m,tmpc,dwpc,drct,speed_kts,bearing,range_sm
KGRB,2010-10-25 12:00:00,6,465.3,6096.0,M,M,255.0,35,73.0,5.0
KGRB,2010-10-25 12:00:00,5,443.0,6460.0,-21.3,-53.3,M,M,M,M
KGRB,2010-10-25 12:00:00,4,400.0,7200.0,-27.9,-63.9,260.0,31,74.0,7.0
KGRB,2010-10-25 12:00:00,6,377.0,7620.0,M,M,255.0,33,74.0,8.0
KGRB,2010-10-25 12:00:00,5,366.0,7829.0,-33.3,-71.3,M,M,M,M
KGRB,2010-10-25 12:00:00,6,302.4,9144.0,M,M,285.0,45,78.0,11.0
KGRB,2010-10-25 12:00:00,4,300.0,9200.0,-42.9,-66.9,285.0,45,78.0,12.0
KGRB,2010-10-25 12:00:00,5,296.0,9290.0,-43.5,-66.5,M,M,M,M
KGRB,2010-10-25 12:00:00,5,259.0,10169.0,-51.9,-67.9,M,M,M,M
KGRB,2010-10-25 12:00:00,6,251.4,10363.0,M,M,295.0,41,84.0,14.0
KGRB,2010-10-25 12:00:00,4,250.0,10400.0,-53.9,-68.9,295.0,39,84.0,14.0
KGRB,2010-10-25 12:00:00,5,245.0,10529.0,-54.7,-68.7,M,M,M,M
KGRB,2010-10-25 12:00:00,6,239.7,10668.0,M,M,280.0,38,85.0,15.0
KGRB,2010-10-25 12:00:00,5,234.0,10822.0,-54.5,-69.5,M,M,M,M
KGRB,2010-10-25 12:00:00,6,228.6,10972.0,M,M,265.0,42,85.0,15.0
KGRB,2010-10-25 12:00:00,5,218.0,11273.0,-54.5,-69.5,M,M,M,M
KGRB,2010-10-25 12:00:00,6,217.9,11277.0,M,M,270.0,50,85.0,16.0
KGRB,2010-10-25 12:00:00,5,214.0,11391.0,-54.1,-69.1,M,M,M,M
KGRB,2010-10-25 12:00:00,5,211.0,11482.0,-51.7,-67.7,M,M,M,M
KGRB,2010-10-25 12:00:00,5,203.0,11732.0,-51.1,-68.1,M,M,M,M
KGRB,2010-10-25 12:00:00,4,200.0,11830.0,-51.5,-68.5,260.0,44,85.0,17.0
KGRB,2010-10-25 12:00:00,6,189.1,12192.0,M,M,255.0,39,85.0,18.0
KGRB,2010-10-25 12:00:00,6,172.0,12801.0,M,M,265.0,38,85.0,20.0
KGRB,2010-10-25 12:00:00,5,170.0,12876.0,-54.3,-71.3,M,M,M,M
KGRB,2010-10-25 12:00:00,5,161.0,13223.0,-54.3,-71.3,M,M,M,M
KGRB,2010-10-25 12:00:00,5,159.0,13303.0,-53.5,-70.5,M,M,M,M
KGRB,2010-10-25 12:00:00,6,156.4,13411.0,M,M,250.0,37,84.0,21.0
KGRB,2010-10-25 12:00:00,4,150.0,13680.0,-54.7,-71.7,255.0,35,84.0,21.0
KGRB,2010-10-25 12:00:00,6,149.2,13716.0,M,M,255.0,34,84.0,21.0
KGRB,2010-10-25 12:00:00,5,147.0,13809.0,-54.3,-71.3,M,M,M,M
KGRB,2010-10-25 12:00:00,5,140.0,14119.0,-56.3,-72.3,M,M,M,M
KGRB,2010-10-25 12:00:00,5,133.0,14444.0,-55.9,-71.9,M,M,M,M
KGRB,2010-10-25 12:00:00,6,129.1,14630.0,M,M,250.0,41,83.0,23.0
KGRB,2010-10-25 12:00:00,5,129.0,14637.0,-57.3,-73.3,M,M,M,M
KGRB,2010-10-25 12:00:00,6,123.1,14935.0,M,M,260.0,49,83.0,24.0
KGRB,2010-10-25 12:00:00,6,117.3,15240.0,M,M,260.0,42,82.0,25.0
KGRB,2010-10-25 12:00:00,5,115.0,15364.0,-55.7,-72.7,M,M,M,M
KGRB,2010-10-25 12:00:00,6,111.8,15544.0,M,M,255.0,27,82.0,25.0
KGRB,2010-10-25 12:00:00,5,106.0,15879.0,-57.9,-73.9,M,M,M,M
KGRB,2010-10-25 12:00:00,4,100.0,16260.0,-57.7,-73.7,245.0,37,82.0,27.0
KGRB,2010-10-25 12:00:00,6,72.1,18288.0,M,M,275.0,26,81.0,30.0
KGRB,2010-10-25 12:00:00,4,70.0,18470.0,-63.7,-77.7,280.0,28,82.0,30.0
KGRB,2010-10-25 12:00:00,5,68.9,18567.0,-64.5,-78.5,M,M,M,M
KGRB,2010-10-25 12:00:00,6,65.3,18897.0,M,M,280.0,32,82.0,31.0
KGRB,2010-10-25 12:00:00,5,64.6,18962.0,-62.3,-77.3,M,M,M,M
KGRB,2010-10-25 12:00:00,6,59.1,19507.0,M,M,275.0,22,82.0,32.0
KGRB,2010-10-25 12:00:00,5,56.3,19809.0,-62.3,-77.3,M,M,M,M
KGRB,2010-10-25 12:00:00,6,53.5,20116.0,M,M,250.0,3,82.0,32.0
KGRB,2010-10-25 12:00:00,5,53.2,20156.0,-63.9,-78.9,M,M,M,M
KGRB,2010-10-25 12:00:00,6,50.9,20421.0,M,M,270.0,16,82.0,33.0
KGRB,2010-10-25 12:00:00,5,50.5,20476.0,-62.3,-78.3,M,M,M,M
KGRB,2010-10-25 12:00:00,4,50.0,20540.0,-62.3,-78.3,265.0,16,82.0,33.0
KGRB,2010-10-25 12:00:00,6,46.2,21031.0,M,M,230.0,21,82.0,33.0
KGRB,2010-10-25 12:00:00,6,43.9,21336.0,M,M,255.0,31,82.0,34.0
KGRB,2010-10-25 12:00:00,5,43.5,21399.0,-61.5,-77.5,M,M,M,M
KGRB,2010-10-25 12:00:00,6,41.8,21640.0,M,M,275.0,28,82.0,34.0
KGRB,2010-10-25 12:00:00,5,39.5,21992.0,-63.5,-79.5,M,M,M,M
KGRB,2010-10-25 12:00:00,6,37.9,22250.0,M,M,260.0,26,82.0,35.0
KGRB,2010-10-25 12:00:00,6,34.3,22860.0,M,M,290.0,22,82.0,36.0
KGRB,2010-10-25 12:00:00,5,33.0,23094.0,-62.9,-78.9,M,M,M,M
KGRB,2010-10-25 12:00:00,5,31.6,23359.0,-64.7,-80.7,M,M,M,M
KGRB,2010-10-25 12:00:00,6,31.1,23469.0,M,M,285.0,21,83.0,36.0
KGRB,2010-10-25 12:00:00,4,30.0,23690.0,-62.1,-79.1,295.0,26,83.0,37.0
KGRB,2010-10-25 12:00:00,5,29.7,23752.0,-61.1,-79.1,M,M,M,M
KGRB,2010-10-25 12:00:00,6,26.8,24384.0,M,M,310.0,25,84.0,38.0
KGRB,2010-10-25 12:00:00,5,26.0,24580.0,-58.9,-78.9,M,M,M,M
KGRB,2010-10-25 12:00:00,5,22.6,25454.0,-60.5,-80.5,M,M,M,M
KGRB,2010-10-25 12:00:00,6,22.1,25603.0,M,M,280.0,30,85.0,39.0
KGRB,2010-10-25 12:00:00,6,21.0,25908.0,M,M,290.0,31,86.0,40.0
KGRB,2010-10-25 12:00:00,4,20.0,26220.0,-58.7,-82.7,280.0,25,86.0,40.0
KGRB,2010-10-25 12:00:00,6,19.1,26517.0,M,M,270.0,28,86.0,41.0
KGRB,2010-10-25 12:00:00,5,18.7,26643.0,-56.9,-83.9,M,M,M,M
KGRB,2010-10-25 12:00:00,6,17.3,27127.0,M,M,275.0,25,86.0,41.0
KGRB,2010-10-25 12:00:00,6,16.5,27432.0,M,M,280.0,30,86.0,42.0
KGRB,2010-10-25 12:00:00,5,15.5,27823.0,-58.9,-88.9,M,M,M,M
KGRB,2010-10-25 12:00:00,5,14.2,28376.0,-56.1,-88.1,M,M,M,M
KGRB,2010-10-25 12:00:00,5,13.0,28933.0,-57.7,-89.7,M,M,M,M
KGRB,2010-10-25 12:00:00,5,10.2,30464.0,-56.3,-88.3,M,M,M,M
KGRB,2010-10-25 12:00:00,6,10.1,30480.0,M,M,275.0,53,88.0,49.0
KGRB,2010-10-25 12:00:00,4,10.0,30600.0,-56.3,-88.3,275.0,54,88.0,49.0
KGRB,2010-10-25 12:00:00,5,8.3,31774.0,-58.5,-89.5,M,M,M,M
KGRB,2010-10-25 12:00:00,5,7.9,32085.0,-56.1,-88.1,M,M,M,M
KGRB,2010-10-25 12:00:00,6,7.6,32308.0,M,M,280.0,66,89.0,55.0
KGRB,2010-10-25 12:00:00,5,7.3,32587.0,-54.7,-86.7,280.0,66,89.0,56.0
KGRB,2010-10-26 00:00:00,9,973.0,210.0,13.8,11.5,105.0,2,0.0,0.0
KGRB,2010-10-26 00:00:00,4,1000.0,-19.0,M,M,M,M,M,M
KGRB,2010-10-26 00:00:00,5,967.0,262.0,14.8,12.5,M,M,M,M
KGRB,2010-10-26 00:00:00,6,927.9,609.0,M,M,195.0,16,329.0,0.0
KGRB,2010-10-26 00:00:00,4,925.0,635.0,13.2,11.5,200.0,17,334.0,0.0
KGRB,2010-10-26 00:00:00,5,901.0,855.0,12.4,11.0,M,M,M,M
KGRB,2010-10-26 00:00:00,6,894.6,914.0,M,M,210.0,25,5.0,0.0
KGRB,2010-10-26 00:00:00,5,879.0,1061.0,12.8,8.9,M,M,M,M
KGRB,2010-10-26 00:00:00,6,862.8,1219.0,M,M,240.0,22,22.0,0.0
KGRB,2010-10-26 00:00:00,4,850.0,1346.0,11.8,5.8,245.0,23,28.0,0.0
KGRB,2010-10-26 00:00:00,5,849.0,1356.0,11.8,4.8,M,M,M,M
KGRB,2010-10-26 00:00:00,6,832.0,1524.0,M,M,245.0,22,35.0,1.0
KGRB,2010-10-26 00:00:00,5,822.0,1624.0,9.6,2.6,M,M,M,M
KGRB,2010-10-26 00:00:00,5,818.0,1664.0,9.6,0.6,M,M,M,M
KGRB,2010-10-26 00:00:00,6,801.8,1828.0,M,M,240.0,17,41.0,1.0
KGRB,2010-10-26 00:00:00,6,772.6,2133.0,M,M,250.0,16,44.0,1.0
KGRB,2010-10-26 00:00:00,5,766.0,2204.0,6.8,-2.1,M,M,M,M
KGRB,2010-10-26 00:00:00,5,757.0,2300.0,6.0,-2.0,M,M,M,M
KGRB,2010-10-26 00:00:00,6,744.3,2438.0,M,M,240.0,16,47.0,1.0
KGRB,2010-10-26 00:00:00,5,744.0,2441.0,5.0,-4.0,M,M,M,M
KGRB,2010-10-26 00:00:00,6,716.7,2743.0,M,M,250.0,19,49.0,2.0
KGRB,2010-10-26 00:00:00,5,712.0,2796.0,1.8,-4.2,M,M,M,M
KGRB,2010-10-26 00:00:00,4,700.0,2941.0,0.4,-4.6,250.0,19,51.0,2.0
KGRB,2010-10-26 00:00:00,5,693.0,3021.0,-0.7,-4.0,M,M,M,M
KGRB,2010-10-26 00:00:00,5,673.0,3253.0,-2.3,-3.4,M,M,M,M
KGRB,2010-10-26 00:00:00,6,664.6,3352.0,M,M,240.0,15,53.0,2.0
KGRB,2010-10-26 00:00:00,6,639.2,3657.0,M,M,220.0,21,53.0,3.0
KGRB,2010-10-26 00:00:00,5,624.0,3846.0,-6.5,-8.2,M,M,M,M
KGRB,2010-10-26 00:00:00,6,614.7,3962.0,M,M,215.0,21,51.0,3.0
KGRB,2010-10-26 00:00:00,5,613.0,3984.0,-6.5,-8.6,M,M,M,M
KGRB,2010-10-26 00:00:00,6,591.0,4267.0,M,M,215.0,31,49.0,3.0
KGRB,2010-10-26 00:00:00,5,569.0,4560.0,-9.7,-11.8,M,M,M,M
KGRB,2010-10-26 00:00:00,6,568.1,4572.0,M,M,220.0,34,48.0,4.0
KGRB,2010-10-26 00:00:00,5,561.0,4669.0,-8.9,-9.7,M,M,M,M
KGRB,2010-10-26 00:00:00,6,546.1,4876.0,M,M,205.0,24,46.0,4.0
KGRB,2010-10-26 00:00:00,6,524.8,5181.0,M,M,190.0,30,44.0,5.0
KGRB,2010-10-26 00:00:00,5,505.0,5476.0,-11.7,-14.0,M,M,M,M
KGRB,2010-10-26 00:00:00,6,504.5,5486.0,M,M,210.0,31,41.0,5.0
KGRB,2010-10-26 00:00:00,4,500.0,5570.0,-12.3,-14.6,210.0,32,41.0,5.0
KGRB,2010-10-26 00:00:00,6,465.9,6096.0,M,M,215.0,34,40.0,6.0
KGRB,2010-10-26 00:00:00,6,447.2,6400.0,M,M,215.0,34,39.0,7.0
KGRB,2010-10-26 00:00:00,6,429.2,6705.0,M,M,200.0,34,38.0,8.0
KGRB,2010-10-26 00:00:00,4,400.0,7230.0,-23.5,-26.3,210.0,38,37.0,9.0
KGRB,2010-10-26 00:00:00,6,378.9,7620.0,M,M,215.0,41,36.0,9.0
KGRB,2010-10-26 00:00:00,5,356.0,8069.0,-29.9,-33.1,M,M,M,M
KGRB,2010-10-26 00:00:00,6,305.4,9144.0,M,M,235.0,55,39.0,13.0
KGRB,2010-10-26 00:00:00,4,300.0,9270.0,-39.7,-44.3,235.0,54,39.0,14.0
KGRB,2010-10-26 00:00:00,6,266.7,10058.0,M,M,250.0,53,42.0,16.0
KGRB,2010-10-26 00:00:00,4,250.0,10490.0,-49.9,-55.9,245.0,56,44.0,17.0
KGRB,2010-10-26 00:00:00,6,243.2,10668.0,M,M,245.0,57,45.0,18.0
KGRB,2010-10-26 00:00:00,5,242.0,10701.0,-51.7,-57.7,M,M,M,M
KGRB,2010-10-26 00:00:00,6,210.6,11582.0,M,M,255.0,95,49.0,21.0
KGRB,2010-10-26 00:00:00,6,210.0,11600.0,M,M,255.0,95,49.0,21.0
KGRB,2010-10-26 00:00:00,4,200.0,11910.0,-60.7,-66.7,250.0,94,51.0,23.0
KGRB,2010-10-26 00:00:00,6,191.1,12192.0,M,M,255.0,83,52.0,24.0
KGRB,2010-10-26 00:00:00,5,189.0,12259.0,-61.7,-67.7,M,M,M,M
KGRB,2010-10-26 00:00:00,5,184.0,12424.0,-62.3,-68.3,M,M,M,M
KGRB,2010-10-26 00:00:00,5,181.0,12526.0,-59.7,-65.7,M,M,M,M
KGRB,2010-10-26 00:00:00,6,165.0,13106.0,M,M,250.0,32,54.0,27.0
KGRB,2010-10-26 00:00:00,5,164.0,13144.0,-57.7,-64.7,M,M,M,M
KGRB,2010-10-26 00:00:00,6,157.2,13411.0,M,M,240.0,37,54.0,28.0
KGRB,2010-10-26 00:00:00,5,155.0,13499.0,-57.9,-65.9,M,M,M,M
KGRB,2010-10-26 00:00:00,4,150.0,13710.0,-58.5,-66.5,245.0,49,54.0,28.0
KGRB,2010-10-26 00:00:00,5,146.0,13879.0,-59.3,-68.3,M,M,M,M
KGRB,2010-10-26 00:00:00,6,142.7,14020.0,M,M,250.0,54,54.0,29.0
KGRB,2010-10-26 00:00:00,5,132.0,14509.0,-58.9,-67.9,M,M,M,M
KGRB,2010-10-26 00:00:00,6,129.5,14630.0,M,M,275.0,35,56.0,30.0
KGRB,2010-10-26 00:00:00,6,123.3,14935.0,M,M,240.0,32,56.0,31.0
KGRB,2010-10-26 00:00:00,5,121.0,15050.0,-61.3,-70.3,M,M,M,M
KGRB,2010-10-26 00:00:00,6,117.4,15240.0,M,M,245.0,43,56.0,32.0
KGRB,2010-10-26 00:00:00,5,115.0,15367.0,-58.7,-68.7,M,M,M,M
KGRB,2010-10-26 00:00:00,5,106.0,15877.0,-59.1,-69.1,M,M,M,M
KGRB,2010-10-26 00:00:00,5,104.0,15996.0,-58.5,-68.5,M,M,M,M
KGRB,2010-10-26 00:00:00,4,100.0,16250.0,-59.9,-69.9,245.0,41,57.0,34.0
KGRB,2010-10-26 00:00:00,5,98.1,16369.0,-60.1,-70.1,M,M,M,M
KGRB,2010-10-26 00:00:00,5,95.2,16557.0,-57.7,-68.7,M,M,M,M
KGRB,2010-10-26 00:00:00,6,92.1,16764.0,M,M,240.0,26,57.0,35.0
KGRB,2010-10-26 00:00:00,5,91.5,16805.0,-59.7,-70.7,M,M,M,M
KGRB,2010-10-26 00:00:00,5,88.7,16999.0,-58.7,-69.7,M,M,M,M
KGRB,2010-10-26 00:00:00,6,79.5,17678.0,M,M,265.0,28,57.0,36.0
KGRB,2010-10-26 00:00:00,5,73.0,18206.0,-63.3,-74.3,M,M,M,M
KGRB,2010-10-26 00:00:00,6,72.1,18288.0,M,M,250.0,29,58.0,37.0
KGRB,2010-10-26 00:00:00,4,70.0,18470.0,-62.3,-73.3,260.0,29,58.0,37.0
KGRB,2010-10-26 00:00:00,6,68.6,18592.0,M,M,280.0,26,58.0,38.0
KGRB,2010-10-26 00:00:00,6,62.2,19202.0,M,M,265.0,20,59.0,38.0
KGRB,2010-10-26 00:00:00,5,60.1,19411.0,-61.5,-72.5,M,M,M,M
KGRB,2010-10-26 00:00:00,6,56.3,19812.0,M,M,275.0,23,59.0,39.0
KGRB,2010-10-26 00:00:00,5,53.2,20162.0,-63.1,-74.1,M,M,M,M
KGRB,2010-10-26 00:00:00,6,51.0,20421.0,M,M,325.0,11,60.0,39.0
KGRB,2010-10-26 00:00:00,4,50.0,20550.0,-61.7,-72.7,270.0,8,60.0,39.0
KGRB,2010-10-26 00:00:00,5,49.3,20637.0,-61.1,-73.1,M,M,M,M
KGRB,2010-10-26 00:00:00,6,46.3,21031.0,M,M,315.0,11,60.0,39.0
KGRB,2010-10-26 00:00:00,6,44.1,21336.0,M,M,220.0,10,61.0,39.0
KGRB,2010-10-26 00:00:00,6,41.9,21640.0,M,M,240.0,16,60.0,40.0
KGRB,2010-10-26 00:00:00,6,39.9,21945.0,M,M,250.0,13,61.0,40.0
KGRB,2010-10-26 00:00:00,5,38.8,22124.0,-60.1,-72.1,M,M,M,M
KGRB,2010-10-26 00:00:00,6,36.2,22555.0,M,M,250.0,18,61.0,40.0
KGRB,2010-10-26 00:00:00,6,34.4,22860.0,M,M,245.0,15,61.0,41.0
KGRB,2010-10-26 00:00:00,5,31.3,23453.0,-62.3,-74.3,M,M,M,M
KGRB,2010-10-26 00:00:00,4,30.0,23720.0,-60.7,-72.7,275.0,23,61.0,42.0
KGRB,2010-10-26 00:00:00,6,29.7,23774.0,M,M,280.0,24,61.0,42.0
KGRB,2010-10-26 00:00:00,6,27.0,24384.0,M,M,285.0,28,62.0,42.0
KGRB,2010-10-26 00:00:00,5,25.9,24635.0,-59.3,-72.3,M,M,M,M
KGRB,2010-10-26 00:00:00,6,25.7,24688.0,M,M,280.0,31,62.0,43.0
KGRB,2010-10-26 00:00:00,6,23.3,25298.0,M,M,300.0,23,63.0,43.0
KGRB,2010-10-26 00:00:00,6,22.2,25603.0,M,M,285.0,20,64.0,44.0
KGRB,2010-10-26 00:00:00,5,21.3,25853.0,-60.3,-73.3,M,M,M,M
KGRB,2010-10-26 00:00:00,6,21.1,25908.0,M,M,270.0,24,64.0,44.0
KGRB,2010-10-26 00:00:00,5,20.5,26092.0,-58.9,-71.9,M,M,M,M
KGRB,2010-10-26 00:00:00,4,20.0,26250.0,-59.3,-72.3,280.0,25,64.0,44.0
KGRB,2010-10-26 00:00:00,5,19.2,26505.0,-59.3,-72.3,M,M,M,M
KGRB,2010-10-26 00:00:00,6,18.3,26822.0,M,M,280.0,26,65.0,45.0
KGRB,2010-10-26 00:00:00,5,17.2,27198.0,-55.7,-69.7,M,M,M,M
KGRB,2010-10-26 00:00:00,6,16.6,27432.0,M,M,280.0,21,65.0,46.0
KGRB,2010-10-26 00:00:00,6,15.8,27736.0,M,M,265.0,25,65.0,46.0
KGRB,2010-10-26 00:00:00,5,12.8,29058.0,-59.5,-74.5,M,M,M,M
KGRB,2010-10-26 00:00:00,6,11.8,29565.0,M,M,280.0,31,67.0,49.0
KGRB,2010-10-26 00:00:00,5,10.8,30124.0,-57.1,-73.1,M,M,M,M
KGRB,2010-10-26 00:00:00,5,10.3,30426.0,-54.9,-71.9,M,M,M,M
KGRB,2010-10-26 00:00:00,6,10.2,30480.0,M,M,280.0,49,68.0,50.0
KGRB,2010-10-26 00:00:00,4,10.0,30630.0,-55.7,-72.7,280.0,50,68.0,51.0
KGRB,2010-10-26 00:00:00,6,9.8,30784.0,M,M,275.0,54,69.0,51.0
KGRB,2010-10-26 00:00:00,5,9.3,31090.0,-56.1,-73.1,M,M,M,M
KGRB,2010-10-26 12:00:00,9,956.0,210.0,16.4,16.1,150.0,21,0.0,0.0
KGRB,2010-10-26 12:00:00,4,1000.0,676.0,M,M,M,M,M,M
KGRB,2010-10-26 12:00:00,6,972.7,609.0,M,M,150.0,49,329.0,0.0
KGRB,2010-10-26 12:00:00,5,941.0,344.0,15.6,13.3,M,M,M,M
KGRB,2010-10-26 12:00:00,4,925.0,489.0,15.0,13.0,150.0,49,329.0,0.0
KGRB,2010-10-26 12:00:00,5,902.0,700.0,13.8,12.0,M,M,M,M
KGRB,2010-10-26 12:00:00,6,879.2,914.0,M,M,170.0,61,337.0,1.0
KGRB,2010-10-26 12:00:00,5,874.0,964.0,14.2,12.7,M,M,M,M
KGRB,2010-10-26 12:00:00,4,850.0,1204.0,13.2,11.8,175.0,55,342.0,2.0
KGRB,2010-10-26 12:00:00,6,848.5,1219.0,M,M,180.0,54,342.0,2.0
KGRB,2010-10-26 12:00:00,6,788.5,1828.0,M,M,190.0,57,351.0,4.0
KGRB,2010-10-26 12:00:00,5,784.0,1876.0,10.0,8.1,M,M,M,M
KGRB,2010-10-26 12:00:00,6,760.0,2133.0,M,M,185.0,58,354.0,5.0
KGRB,2010-10-26 12:00:00,5,755.0,2187.0,8.2,6.6,M,M,M,M
KGRB,2010-10-26 12:00:00,6,732.3,2438.0,M,M,180.0,55,355.0,6.0
KGRB,2010-10-26 12:00:00,6,705.6,2743.0,M,M,180.0,59,356.0,7.0
KGRB,2010-10-26 12:00:00,4,700.0,2808.0,M,M,180.0,59,356.0,7.0
KGRB,2010-10-26 12:00:00,6,626.4,3657.0,M,M,185.0,61,357.0,10.0
KGRB,2010-10-26 12:00:00,6,578.4,4267.0,M,M,185.0,55,358.0,12.0
KGRB,2010-10-26 12:00:00,6,534.1,4876.0,M,M,190.0,58,0.0,14.0
KGRB,2010-10-26 12:00:00,4,500.0,5380.0,M,M,185.0,55,0.0,15.0
KGRB,2010-10-26 12:00:00,6,453.0,6096.0,M,M,190.0,60,1.0,18.0
KGRB,2010-10-26 12:00:00,4,400.0,7000.0,M,M,190.0,58,2.0,20.0
KGRB,2010-10-26 12:00:00,6,368.1,7620.0,M,M,190.0,51,3.0,22.0
KGRB,2010-10-26 12:00:00,5,317.0,8735.0,-37.7,-43.7,M,M,M,M
KGRB,2010-10-26 12:00:00,5,309.0,8910.0,-39.9,-45.9,M,M,M,M
KGRB,2010-10-26 12:00:00,4,300.0,9010.0,-41.5,-47.5,200.0,54,5.0,26.0
KGRB,2010-10-26 12:00:00,6,294.1,9144.0,M,M,200.0,55,5.0,27.0
KGRB,2010-10-26 12:00:00,5,291.0,9216.0,-42.5,-48.5,M,M,M,M
KGRB,2010-10-26 12:00:00,5,270.0,9713.0,-49.1,-55.1,M,M,M,M
KGRB,2010-10-26 12:00:00,6,268.3,9753.0,M,M,200.0,53,6.0,28.0
KGRB,2010-10-26 12:00:00,5,261.0,9934.0,-50.1,-56.1,M,M,M,M
KGRB,2010-10-26 12:00:00,4,250.0,10210.0,-53.1,-59.1,205.0,55,6.0,30.0
KGRB,2010-10-26 12:00:00,5,249.0,10236.0,-53.5,-59.5,M,M,M,M
KGRB,2010-10-26 12:00:00,5,246.0,10314.0,-53.3,-59.3,M,M,M,M
KGRB,2010-10-26 12:00:00,5,225.0,10879.0,-59.5,-65.5,M,M,M,M
KGRB,2010-10-26 12:00:00,6,210.8,11277.0,M,M,210.0,61,8.0,33.0
KGRB,2010-10-26 12:00:00,4,200.0,11600.0,-68.3,-74.3,210.0,70,9.0,34.0
KGRB,2010-10-26 12:00:00,5,188.0,11967.0,-72.1,-78.1,M,M,M,M
KGRB,2010-10-26 12:00:00,5,185.0,12062.0,-68.7,-74.7,M,M,M,M
KGRB,2010-10-26 12:00:00,5,182.0,12160.0,-68.3,-74.3,M,M,M,M
KGRB,2010-10-26 12:00:00,6,181.0,12192.0,M,M,210.0,86,10.0,37.0
KGRB,2010-10-26 12:00:00,5,180.0,12227.0,-63.7,-69.7,M,M,M,M
KGRB,2010-10-26 12:00:00,5,176.0,12366.0,-59.3,-65.3,M,M,M,M
KGRB,2010-10-26 12:00:00,6,172.4,12496.0,M,M,205.0,50,11.0,38.0
KGRB,2010-10-26 12:00:00,5,170.0,12583.0,-57.7,-63.7,M,M,M,M
KGRB,2010-10-26 12:00:00,5,168.0,12658.0,-56.3,-62.3,M,M,M,M
KGRB,2010-10-26 12:00:00,6,164.2,12801.0,M,M,195.0,50,11.0,39.0
KGRB,2010-10-26 12:00:00,5,163.0,12849.0,-57.1,-63.1,M,M,M,M
KGRB,2010-10-26 12:00:00,5,161.0,12927.0,-55.5,-61.5,M,M,M,M
KGRB,2010-10-26 12:00:00,6,156.5,13106.0,M,M,205.0,44,11.0,39.0
KGRB,2010-10-26 12:00:00,5,155.0,13169.0,-54.7,-60.7,M,M,M,M
KGRB,2010-10-26 12:00:00,4,150.0,13380.0,-55.1,-61.1,205.0,44,11.0,40.0
KGRB,2010-10-26 12:00:00,5,143.0,13683.0,-57.5,-63.5,M,M,M,M
KGRB,2010-10-26 12:00:00,6,142.3,13716.0,M,M,205.0,50,12.0,41.0
KGRB,2010-10-26 12:00:00,5,137.0,13953.0,-57.5,-63.5,M,M,M,M
KGRB,2010-10-26 12:00:00,5,134.0,14093.0,-56.1,-62.1,M,M,M,M
KGRB,2010-10-26 12:00:00,5,125.0,14531.0,-58.3,-64.3,M,M,M,M
KGRB,2010-10-26 12:00:00,6,123.0,14630.0,M,M,235.0,29,13.0,43.0
KGRB,2010-10-26 12:00:00,5,121.0,14735.0,-57.5,-63.5,M,M,M,M
KGRB,2010-10-26 12:00:00,6,117.2,14935.0,M,M,215.0,14,13.0,43.0
KGRB,2010-10-26 12:00:00,6,111.6,15240.0,M,M,220.0,3,13.0,43.0
KGRB,2010-10-26 12:00:00,5,110.0,15330.0,-60.9,-66.9,M,M,M,M
KGRB,2010-10-26 12:00:00,5,109.0,15387.0,-60.5,-66.5,M,M,M,M
KGRB,2010-10-26 12:00:00,5,108.0,15444.0,-59.1,-65.1,M,M,M,M
KGRB,2010-10-26 12:00:00,5,104.0,15679.0,-60.9,-66.9,M,M,M,M
KGRB,2010-10-26 12:00:00,5,102.0,15800.0,-59.9,-65.9,M,M,M,M
KGRB,2010-10-26 12:00:00,4,100.0,15930.0,-60.5,-66.5,220.0,26,14.0,44.0
KGRB,2010-10-26 12:00:00,5,96.8,16132.0,-60.9,-66.9,M,M,M,M
KGRB,2010-10-26 12:00:00,6,96.5,16154.0,M,M,215.0,36,14.0,44.0
KGRB,2010-10-26 12:00:00,6,91.9,16459.0,M,M,225.0,28,14.0,44.0
KGRB,2010-10-26 12:00:00,5,91.4,16490.0,-57.7,-63.7,M,M,M,M
KGRB,2010-10-26 12:00:00,6,83.4,17068.0,M,M,260.0,27,15.0,45.0
KGRB,2010-10-26 12:00:00,6,79.4,17373.0,M,M,225.0,27,15.0,45.0
KGRB,2010-10-26 12:00:00,6,75.7,17678.0,M,M,250.0,15,16.0,46.0
KGRB,2010-10-26 12:00:00,6,72.1,17983.0,M,M,195.0,16,16.0,46.0
KGRB,2010-10-26 12:00:00,4,70.0,18170.0,-61.3,-67.3,205.0,19,16.0,46.0
KGRB,2010-10-26 12:00:00,6,68.7,18288.0,M,M,225.0,20,16.0,46.0
KGRB,2010-10-26 12:00:00,6,65.4,18592.0,M,M,245.0,22,16.0,46.0
KGRB,2010-10-26 12:00:00,5,63.2,18800.0,-62.9,-68.9,M,M,M,M
KGRB,2010-10-26 12:00:00,6,62.2,18897.0,M,M,220.0,18,16.0,47.0
KGRB,2010-10-26 12:00:00,6,59.2,19202.0,M,M,250.0,28,17.0,47.0
KGRB,2010-10-26 12:00:00,6,56.3,19507.0,M,M,260.0,19,17.0,47.0
KGRB,2010-10-26 12:00:00,5,54.6,19698.0,-62.9,-68.9,M,M,M,M
KGRB,2010-10-26 12:00:00,6,53.6,19812.0,M,M,240.0,23,17.0,47.0
KGRB,2010-10-26 12:00:00,5,53.5,19823.0,-61.7,-68.7,M,M,M,M
