station,validUTC,levelcode,pressure_mb,height_m,tmpc,dwpc,drct,speed_kts,bearing,range_sm
KILX,2010-10-24 12:00:00,5,110.0,15782.0,-59.9,-73.9,M,M,M,M
KILX,2010-10-24 12:00:00,4,100.0,16380.0,-61.7,-75.7,260.0,40,38.0,40.0
KILX,2010-10-24 12:00:00,5,83.1,17507.0,-67.7,-79.7,M,M,M,M
KILX,2010-10-24 12:00:00,6,73.0,18288.0,M,M,270.0,30,42.0,42.0
KILX,2010-10-24 12:00:00,5,71.8,18389.0,-65.5,-78.5,M,M,M,M
KILX,2010-10-24 12:00:00,4,70.0,18550.0,-66.3,-79.3,270.0,27,42.0,43.0
KILX,2010-10-24 12:00:00,6,69.5,18592.0,M,M,270.0,25,42.0,43.0
KILX,2010-10-24 12:00:00,5,67.6,18760.0,-67.5,-79.5,M,M,M,M
KILX,2010-10-24 12:00:00,5,64.8,19015.0,-65.3,-78.3,M,M,M,M
KILX,2010-10-24 12:00:00,6,62.8,19202.0,M,M,290.0,43,44.0,43.0
KILX,2010-10-24 12:00:00,5,61.0,19381.0,-66.7,-79.7,M,M,M,M
KILX,2010-10-24 12:00:00,6,59.7,19507.0,M,M,300.0,31,44.0,44.0
KILX,2010-10-24 12:00:00,5,58.0,19687.0,-63.7,-77.7,M,M,M,M
KILX,2010-10-24 12:00:00,6,56.8,19812.0,M,M,285.0,17,45.0,44.0
KILX,2010-10-24 12:00:00,5,55.7,19935.0,-63.3,-77.3,M,M,M,M
KILX,2010-10-24 12:00:00,6,54.1,20116.0,M,M,325.0,23,45.0,44.0
KILX,2010-10-24 12:00:00,4,50.0,20600.0,-63.1,-78.1,315.0,6,46.0,44.0
KILX,2010-10-24 12:00:00,6,49.0,20726.0,M,M,245.0,14,46.0,44.0
KILX,2010-10-24 12:00:00,6,46.6,21031.0,M,M,255.0,23,46.0,44.0
KILX,2010-10-24 12:00:00,6,44.4,21336.0,M,M,290.0,20,46.0,44.0
KILX,2010-10-24 12:00:00,5,42.2,21642.0,-62.5,-78.5,M,M,M,M
KILX,2010-10-24 12:00:00,6,40.2,21945.0,M,M,265.0,27,47.0,45.0
KILX,2010-10-24 12:00:00,6,38.3,22250.0,M,M,275.0,34,47.0,45.0
KILX,2010-10-24 12:00:00,6,36.4,22555.0,M,M,285.0,21,48.0,46.0
KILX,2010-10-24 12:00:00,5,36.4,22561.0,-58.3,-77.3,M,M,M,M
KILX,2010-10-24 12:00:00,6,34.7,22860.0,M,M,275.0,16,48.0,46.0
KILX,2010-10-24 12:00:00,6,33.1,23164.0,M,M,285.0,30,49.0,46.0
KILX,2010-10-24 12:00:00,5,33.0,23176.0,-59.5,-80.5,M,M,M,M
KILX,2010-10-24 12:00:00,5,30.2,23731.0,-57.5,-84.5,M,M,M,M
KILX,2010-10-24 12:00:00,4,30.0,23780.0,-57.5,-85.5,285.0,31,50.0,47.0
KILX,2010-10-24 12:00:00,6,28.6,24079.0,M,M,270.0,33,50.0,47.0
KILX,2010-10-24 12:00:00,5,27.5,24326.0,-59.3,-90.3,M,M,M,M
KILX,2010-10-24 12:00:00,6,27.2,24384.0,M,M,280.0,37,51.0,47.0
KILX,2010-10-24 12:00:00,6,26.0,24688.0,M,M,290.0,33,51.0,48.0
KILX,2010-10-24 12:00:00,6,23.6,25298.0,M,M,265.0,34,52.0,48.0
KILX,2010-10-24 12:00:00,4,20.0,26340.0,-56.5,-88.5,270.0,42,54.0,50.0
KILX,2010-10-24 12:00:00,5,19.4,26533.0,-56.1,-88.1,M,M,M,M
KILX,2010-10-24 12:00:00,6,16.8,27432.0,M,M,270.0,36,55.0,52.0
KILX,2010-10-24 12:00:00,5,13.1,29021.0,-56.3,-88.3,M,M,M,M
KILX,2010-10-24 12:00:00,6,12.0,29565.0,M,M,260.0,58,58.0,57.0
KILX,2010-10-24 12:00:00,5,11.6,29795.0,-54.1,-87.1,M,M,M,M
KILX,2010-10-24 18:00:00,9,987.0,178.0,22.0,14.0,220.0,13,0.0,0.0
KILX,2010-10-24 18:00:00,4,1000.0,64.0,M,M,M,M,M,M
KILX,2010-10-24 18:00:00,5,976.0,274.0,20.6,10.6,M,M,M,M
KILX,2010-10-24 18:00:00,6,939.0,609.0,M,M,215.0,24,36.0,0.0
KILX,2010-10-24 18:00:00,4,925.0,739.0,16.2,11.3,215.0,22,36.0,0.0
KILX,2010-10-24 18:00:00,6,905.9,914.0,M,M,215.0,24,36.0,0.0
KILX,2010-10-24 18:00:00,5,898.0,988.0,13.8,11.0,M,M,M,M
KILX,2010-10-24 18:00:00,6,873.4,1219.0,M,M,220.0,27,36.0,1.0
KILX,2010-10-24 18:00:00,5,857.0,1377.0,10.4,9.5,M,M,M,M
KILX,2010-10-24 18:00:00,4,850.0,1451.0,10.0,9.5,225.0,29,37.0,1.0
KILX,2010-10-24 18:00:00,5,845.0,1500.0,9.6,9.1,M,M,M,M
KILX,2010-10-24 18:00:00,5,839.0,1559.0,9.4,8.9,M,M,M,M
KILX,2010-10-24 18:00:00,5,835.0,1598.0,9.8,8.7,M,M,M,M
KILX,2010-10-24 18:00:00,5,827.0,1678.0,10.6,1.6,M,M,M,M
KILX,2010-10-24 18:00:00,5,817.0,1779.0,11.4,0.3,M,M,M,M
KILX,2010-10-24 18:00:00,6,812.2,1828.0,M,M,225.0,42,39.0,2.0
KILX,2010-10-24 18:00:00,5,807.0,1881.0,11.0,0.0,M,M,M,M
KILX,2010-10-24 18:00:00,6,782.6,2133.0,M,M,225.0,46,41.0,3.0
KILX,2010-10-24 18:00:00,6,754.1,2438.0,M,M,225.0,44,41.0,3.0
KILX,2010-10-24 18:00:00,6,726.6,2743.0,M,M,220.0,44,41.0,4.0
KILX,2010-10-24 18:00:00,4,700.0,3049.0,0.4,-3.5,225.0,43,41.0,5.0
KILX,2010-10-24 18:00:00,5,674.0,3350.0,-2.3,-4.5,M,M,M,M
KILX,2010-10-24 18:00:00,6,648.2,3657.0,M,M,245.0,36,44.0,6.0
KILX,2010-10-24 18:00:00,5,646.0,3684.0,-4.3,-7.9,M,M,M,M
KILX,2010-10-24 18:00:00,5,629.0,3893.0,-5.1,-12.1,M,M,M,M
KILX,2010-10-24 18:00:00,6,623.4,3962.0,M,M,225.0,36,45.0,7.0
KILX,2010-10-24 18:00:00,6,599.5,4267.0,M,M,220.0,43,45.0,7.0
KILX,2010-10-24 18:00:00,5,580.0,4524.0,-8.5,-18.5,M,M,M,M
KILX,2010-10-24 18:00:00,5,558.0,4822.0,-10.7,-19.7,M,M,M,M
KILX,2010-10-24 18:00:00,6,554.1,4876.0,M,M,230.0,48,45.0,9.0
KILX,2010-10-24 18:00:00,5,524.0,5301.0,-13.5,-25.5,M,M,M,M
KILX,2010-10-24 18:00:00,4,500.0,5670.0,-14.5,-30.5,245.0,46,47.0,11.0
KILX,2010-10-24 18:00:00,5,497.0,5715.0,-14.5,-31.5,M,M,M,M
KILX,2010-10-24 18:00:00,5,496.0,5730.0,-14.7,-31.7,M,M,M,M
KILX,2010-10-24 18:00:00,5,479.0,5992.0,-16.7,-34.7,M,M,M,M
KILX,2010-10-24 18:00:00,6,472.4,6096.0,M,M,250.0,46,48.0,12.0
KILX,2010-10-24 18:00:00,5,466.0,6197.0,-18.1,-47.1,M,M,M,M
KILX,2010-10-24 18:00:00,5,454.0,6391.0,-19.5,-55.5,M,M,M,M
KILX,2010-10-24 18:00:00,5,434.0,6723.0,-21.9,-63.9,M,M,M,M
KILX,2010-10-24 18:00:00,6,417.3,7010.0,M,M,250.0,53,52.0,14.0
KILX,2010-10-24 18:00:00,4,400.0,7320.0,-26.9,-65.9,250.0,50,53.0,15.0
KILX,2010-10-24 18:00:00,6,383.3,7620.0,M,M,245.0,50,54.0,16.0
KILX,2010-10-24 18:00:00,5,333.0,8607.0,-38.5,-62.5,M,M,M,M
KILX,2010-10-24 18:00:00,6,307.8,9144.0,M,M,250.0,45,56.0,20.0
KILX,2010-10-24 18:00:00,4,300.0,9320.0,-44.7,-64.7,255.0,45,56.0,20.0
KILX,2010-10-24 18:00:00,5,281.0,9753.0,-48.1,-67.1,M,M,M,M
KILX,2010-10-24 18:00:00,6,281.0,9753.0,M,M,260.0,38,57.0,21.0
KILX,2010-10-24 18:00:00,5,261.0,10237.0,-49.1,-68.1,M,M,M,M
KILX,2010-10-24 18:00:00,4,250.0,10520.0,-51.5,-69.5,245.0,61,59.0,23.0
KILX,2010-10-24 18:00:00,6,248.0,10572.0,M,M,245.0,61,59.0,24.0
KILX,2010-10-24 18:00:00,6,244.4,10668.0,M,M,245.0,61,59.0,24.0
KILX,2010-10-24 18:00:00,5,228.0,11117.0,-49.7,-70.7,M,M,M,M
KILX,2010-10-24 18:00:00,5,222.0,11291.0,-50.9,-71.9,M,M,M,M
KILX,2010-10-24 18:00:00,6,202.6,11887.0,M,M,245.0,44,59.0,27.0
KILX,2010-10-24 18:00:00,4,200.0,11970.0,-51.7,-73.7,240.0,44,59.0,28.0
KILX,2010-10-24 18:00:00,6,193.3,12192.0,M,M,230.0,48,59.0,28.0
KILX,2010-10-24 18:00:00,5,192.0,12234.0,-51.7,-73.7,M,M,M,M
KILX,2010-10-24 18:00:00,6,184.4,12496.0,M,M,240.0,56,59.0,29.0
KILX,2010-10-24 18:00:00,5,182.0,12579.0,-53.3,-74.3,M,M,M,M
KILX,2010-10-24 18:00:00,5,172.0,12941.0,-53.9,-74.9,M,M,M,M
KILX,2010-10-24 18:00:00,5,167.0,13130.0,-53.1,-75.1,M,M,M,M
KILX,2010-10-24 18:00:00,5,162.0,13326.0,-54.3,-75.3,M,M,M,M
KILX,2010-10-24 18:00:00,4,150.0,13820.0,-53.9,-75.9,240.0,48,59.0,33.0
KILX,2010-10-24 18:00:00,5,145.0,14037.0,-54.1,-76.1,M,M,M,M
KILX,2010-10-24 18:00:00,5,139.0,14306.0,-55.7,-76.7,M,M,M,M
KILX,2010-10-24 18:00:00,6,132.1,14630.0,M,M,255.0,39,60.0,35.0
KILX,2010-10-24 18:00:00,5,128.0,14828.0,-57.3,-77.3,M,M,M,M
KILX,2010-10-24 18:00:00,5,126.0,14928.0,-55.7,-76.7,M,M,M,M
KILX,2010-10-24 18:00:00,6,125.9,14935.0,M,M,255.0,57,60.0,36.0
KILX,2010-10-24 18:00:00,5,123.0,15081.0,-55.5,-76.5,M,M,M,M
KILX,2010-10-24 18:00:00,6,119.9,15240.0,M,M,260.0,45,60.0,36.0
KILX,2010-10-24 18:00:00,6,114.3,15544.0,M,M,250.0,39,61.0,37.0
KILX,2010-10-24 18:00:00,5,110.0,15786.0,-58.5,-77.5,M,M,M,M
KILX,2010-10-24 18:00:00,4,100.0,16390.0,-60.7,-77.7,230.0,46,61.0,39.0
KILX,2010-10-24 18:00:00,6,89.5,17068.0,M,M,260.0,30,61.0,41.0
KILX,2010-10-24 18:00:00,6,85.1,17373.0,M,M,245.0,31,61.0,41.0
KILX,2010-10-24 18:00:00,6,77.1,17983.0,M,M,280.0,29,61.0,42.0
KILX,2010-10-24 18:00:00,6,73.3,18288.0,M,M,265.0,28,62.0,42.0
KILX,2010-10-24 18:00:00,4,70.0,18570.0,-64.9,-79.9,280.0,28,62.0,43.0
KILX,2010-10-24 18:00:00,6,66.3,18897.0,M,M,300.0,27,62.0,43.0
KILX,2010-10-24 18:00:00,5,65.0,19022.0,-64.1,-80.1,M,M,M,M
KILX,2010-10-24 18:00:00,6,63.1,19202.0,M,M,315.0,16,63.0,43.0
KILX,2010-10-24 18:00:00,6,60.0,19507.0,M,M,245.0,14,63.0,43.0
KILX,2010-10-24 18:00:00,5,59.6,19549.0,-66.1,-81.1,M,M,M,M
KILX,2010-10-24 18:00:00,5,58.9,19621.0,-64.1,-80.1,M,M,M,M
KILX,2010-10-24 18:00:00,6,57.1,19812.0,M,M,260.0,23,63.0,44.0
KILX,2010-10-24 18:00:00,5,56.5,19876.0,-63.3,-80.3,M,M,M,M
KILX,2010-10-24 18:00:00,6,54.3,20116.0,M,M,280.0,7,63.0,44.0
KILX,2010-10-24 18:00:00,6,51.7,20421.0,M,M,240.0,13,63.0,44.0
KILX,2010-10-24 18:00:00,5,50.8,20526.0,-63.7,-80.7,M,M,M,M
KILX,2010-10-24 18:00:00,4,50.0,20620.0,-63.3,-81.3,255.0,23,63.0,44.0
KILX,2010-10-24 18:00:00,5,47.1,20988.0,-61.5,-80.5,M,M,M,M
KILX,2010-10-24 18:00:00,6,46.8,21031.0,M,M,280.0,32,64.0,45.0
KILX,2010-10-24 18:00:00,6,44.5,21336.0,M,M,295.0,24,64.0,45.0
KILX,2010-10-24 18:00:00,5,43.6,21465.0,-61.9,-80.9,M,M,M,M
KILX,2010-10-24 18:00:00,6,42.4,21640.0,M,M,265.0,19,64.0,46.0
KILX,2010-10-24 18:00:00,5,40.5,21922.0,-60.1,-82.1,M,M,M,M
KILX,2010-10-24 18:00:00,6,38.4,22250.0,M,M,280.0,31,65.0,46.0
KILX,2010-10-24 18:00:00,6,36.6,22555.0,M,M,295.0,21,65.0,47.0
KILX,2010-10-24 18:00:00,5,36.5,22567.0,-61.7,-82.7,M,M,M,M
KILX,2010-10-24 18:00:00,6,34.8,22860.0,M,M,245.0,22,65.0,47.0
KILX,2010-10-24 18:00:00,5,34.5,22917.0,-59.1,-84.1,M,M,M,M
KILX,2010-10-24 18:00:00,6,33.2,23164.0,M,M,260.0,30,65.0,47.0
KILX,2010-10-24 18:00:00,6,31.6,23469.0,M,M,255.0,17,65.0,48.0
KILX,2010-10-24 18:00:00,4,30.0,23800.0,-59.3,-86.3,255.0,22,65.0,48.0
KILX,2010-10-24 18:00:00,5,29.7,23863.0,-59.3,-87.3,M,M,M,M
KILX,2010-10-24 18:00:00,6,27.3,24384.0,M,M,275.0,24,66.0,49.0
KILX,2010-10-24 18:00:00,6,26.1,24688.0,M,M,260.0,25,66.0,49.0
KILX,2010-10-24 18:00:00,5,25.3,24876.0,-54.5,-87.5,M,M,M,M
KILX,2010-10-24 18:00:00,6,23.7,25298.0,M,M,285.0,42,66.0,50.0
KILX,2010-10-24 18:00:00,6,21.5,25908.0,M,M,265.0,42,67.0,52.0
KILX,2010-10-24 18:00:00,5,20.2,26314.0,-54.3,-87.3,M,M,M,M
KILX,2010-10-24 18:00:00,4,20.0,26390.0,-53.7,-86.7,265.0,43,68.0,53.0
KILX,2010-10-24 18:00:00,5,18.4,26927.0,-51.9,-84.9,M,M,M,M
KILX,2010-10-24 18:00:00,6,17.0,27432.0,M,M,260.0,49,68.0,55.0
KILX,2010-10-24 18:00:00,6,14.7,28346.0,M,M,270.0,55,69.0,58.0
KILX,2010-10-24 18:00:00,5,12.8,29250.0,-55.9,-87.9,M,M,M,M
KILX,2010-10-24 18:00:00,6,10.6,30480.0,M,M,255.0,49,70.0,64.0
KILX,2010-10-24 18:00:00,4,10.0,30850.0,-48.7,-82.7,260.0,52,70.0,65.0
KILX,2010-10-24 18:00:00,6,9.6,31089.0,M,M,260.0,64,70.0,66.0
KILX,2010-10-24 18:00:00,5,9.3,31328.0,-46.7,-81.7,260.0,64,70.0,66.0
KILX,2010-10-25 00:00:00,9,984.0,178.0,21.6,14.6,195.0,11,0.0,0.0
KILX,2010-10-25 00:00:00,4,1000.0,38.0,M,M,M,M,M,M
KILX,2010-10-25 00:00:00,5,974.0,266.0,21.8,14.8,M,M,M,M
KILX,2010-10-25 00:00:00,5,963.0,364.0,21.2,14.2,M,M,M,M
KILX,2010-10-25 00:00:00,6,935.9,609.0,M,M,195.0,37,14.0,0.0
KILX,2010-10-25 00:00:00,4,925.0,709.0,17.8,12.7,195.0,37,14.0,0.0
KILX,2010-10-25 00:00:00,6,902.8,914.0,M,M,200.0,34,15.0,1.0
KILX,2010-10-25 00:00:00,6,870.7,1219.0,M,M,205.0,30,17.0,1.0
KILX,2010-10-25 00:00:00,5,866.0,1265.0,13.2,11.0,M,M,M,M
KILX,2010-10-25 00:00:00,4,850.0,1426.0,12.2,10.4,215.0,29,19.0,2.0
KILX,2010-10-25 00:00:00,6,809.6,1828.0,M,M,230.0,31,25.0,2.0
KILX,2010-10-25 00:00:00,6,780.2,2133.0,M,M,250.0,33,30.0,3.0
KILX,2010-10-25 00:00:00,5,766.0,2284.0,6.0,4.8,M,M,M,M
KILX,2010-10-25 00:00:00,6,751.7,2438.0,M,M,245.0,34,36.0,3.0
KILX,2010-10-25 00:00:00,5,750.0,2456.0,5.2,3.6,M,M,M,M
KILX,2010-10-25 00:00:00,5,725.0,2731.0,4.8,-0.1,M,M,M,M
KILX,2010-10-25 00:00:00,6,724.0,2743.0,M,M,245.0,38,40.0,4.0
KILX,2010-10-25 00:00:00,4,700.0,3026.0,2.4,-2.6,240.0,36,42.0,4.0
KILX,2010-10-25 00:00:00,5,663.0,3460.0,-1.3,-4.9,M,M,M,M
KILX,2010-10-25 00:00:00,6,646.7,3657.0,M,M,235.0,38,45.0,5.0
KILX,2010-10-25 00:00:00,5,645.0,3678.0,-2.1,-7.1,M,M,M,M
KILX,2010-10-25 00:00:00,6,622.0,3962.0,M,M,245.0,39,47.0,6.0
KILX,2010-10-25 00:00:00,6,598.2,4267.0,M,M,230.0,37,48.0,7.0
KILX,2010-10-25 00:00:00,6,575.3,4572.0,M,M,230.0,36,48.0,7.0
KILX,2010-10-25 00:00:00,5,574.0,4589.0,-9.1,-14.1,M,M,M,M
KILX,2010-10-25 00:00:00,6,553.0,4876.0,M,M,235.0,33,48.0,8.0
KILX,2010-10-25 00:00:00,5,549.0,4932.0,-10.3,-18.3,M,M,M,M
KILX,2010-10-25 00:00:00,6,531.5,5181.0,M,M,235.0,32,48.0,8.0
KILX,2010-10-25 00:00:00,4,500.0,5650.0,-15.1,-25.1,240.0,38,49.0,9.0
KILX,2010-10-25 00:00:00,5,476.0,6019.0,-17.5,-29.5,M,M,M,M
KILX,2010-10-25 00:00:00,5,472.0,6082.0,-17.9,-30.9,M,M,M,M
KILX,2010-10-25 00:00:00,6,471.1,6096.0,M,M,235.0,41,50.0,10.0
KILX,2010-10-25 00:00:00,5,468.0,6145.0,-18.1,-39.1,M,M,M,M
KILX,2010-10-25 00:00:00,5,462.0,6241.0,-18.5,-39.5,M,M,M,M
KILX,2010-10-25 00:00:00,5,451.0,6420.0,-20.1,-41.1,M,M,M,M
KILX,2010-10-25 00:00:00,5,442.0,6569.0,-21.3,-33.3,M,M,M,M
KILX,2010-10-25 00:00:00,5,418.0,6977.0,-24.9,-36.9,M,M,M,M
KILX,2010-10-25 00:00:00,5,409.0,7134.0,-26.3,-36.3,M,M,M,M
KILX,2010-10-25 00:00:00,4,400.0,7300.0,-27.5,-32.5,225.0,43,50.0,13.0
KILX,2010-10-25 00:00:00,5,383.0,7610.0,-29.7,-33.3,M,M,M,M
KILX,2010-10-25 00:00:00,6,382.5,7620.0,M,M,225.0,49,49.0,14.0
KILX,2010-10-25 00:00:00,5,329.0,8670.0,-38.7,-43.7,M,M,M,M
KILX,2010-10-25 00:00:00,6,306.9,9144.0,M,M,230.0,52,49.0,18.0
KILX,2010-10-25 00:00:00,4,300.0,9300.0,-43.7,-51.7,230.0,53,49.0,19.0
KILX,2010-10-25 00:00:00,5,297.0,9367.0,-44.5,-53.5,M,M,M,M
KILX,2010-10-25 00:00:00,6,280.1,9753.0,M,M,225.0,54,49.0,20.0
KILX,2010-10-25 00:00:00,5,261.0,10216.0,-51.7,-60.7,M,M,M,M
KILX,2010-10-25 00:00:00,4,250.0,10500.0,-52.5,-61.5,225.0,72,48.0,23.0
KILX,2010-10-25 00:00:00,5,248.0,10552.0,-52.7,-61.7,M,M,M,M
KILX,2010-10-25 00:00:00,6,247.0,10578.0,M,M,225.0,73,48.0,23.0
KILX,2010-10-25 00:00:00,6,243.6,10668.0,M,M,225.0,73,48.0,23.0
KILX,2010-10-25 00:00:00,5,241.0,10737.0,-50.5,-59.5,M,M,M,M
KILX,2010-10-25 00:00:00,5,236.0,10873.0,-50.1,-60.1,M,M,M,M
KILX,2010-10-25 00:00:00,5,224.0,11212.0,-51.1,-62.1,M,M,M,M
KILX,2010-10-25 00:00:00,5,220.0,11329.0,-50.5,-61.5,M,M,M,M
KILX,2010-10-25 00:00:00,6,211.6,11582.0,M,M,235.0,42,48.0,26.0
KILX,2010-10-25 00:00:00,5,207.0,11724.0,-51.7,-63.7,M,M,M,M
KILX,2010-10-25 00:00:00,4,200.0,11950.0,-51.7,-64.7,230.0,45,48.0,27.0
KILX,2010-10-25 00:00:00,5,197.0,12048.0,-51.1,-64.1,M,M,M,M
KILX,2010-10-25 00:00:00,5,184.0,12490.0,-51.5,-65.5,M,M,M,M
KILX,2010-10-25 00:00:00,5,178.0,12704.0,-52.7,-66.7,M,M,M,M
KILX,2010-10-25 00:00:00,5,175.0,12814.0,-51.9,-65.9,M,M,M,M
KILX,2010-10-25 00:00:00,6,159.4,13411.0,M,M,250.0,53,50.0,31.0
KILX,2010-10-25 00:00:00,6,152.0,13716.0,M,M,245.0,48,50.0,32.0
KILX,2010-10-25 00:00:00,4,150.0,13800.0,-57.1,-71.1,250.0,46,50.0,32.0
KILX,2010-10-25 00:00:00,5,148.0,13885.0,-55.9,-69.9,M,M,M,M
KILX,2010-10-25 00:00:00,6,144.9,14020.0,M,M,265.0,38,51.0,33.0
KILX,2010-10-25 00:00:00,6,138.0,14326.0,M,M,250.0,31,51.0,33.0
KILX,2010-10-25 00:00:00,5,137.0,14373.0,-57.5,-71.5,M,M,M,M
KILX,2010-10-25 00:00:00,5,133.0,14560.0,-56.9,-70.9,M,M,M,M
KILX,2010-10-25 00:00:00,5,131.0,14656.0,-55.7,-69.7,M,M,M,M
KILX,2010-10-25 00:00:00,6,125.4,14935.0,M,M,235.0,50,51.0,34.0
KILX,2010-10-25 00:00:00,5,125.0,14953.0,-56.9,-70.9,M,M,M,M
KILX,2010-10-25 00:00:00,6,119.5,15240.0,M,M,255.0,46,52.0,35.0
KILX,2010-10-25 00:00:00,5,115.0,15482.0,-55.1,-70.1,M,M,M,M
KILX,2010-10-25 00:00:00,5,110.0,15764.0,-56.5,-71.5,M,M,M,M
KILX,2010-10-25 00:00:00,4,100.0,16370.0,-59.5,-73.5,250.0,35,53.0,38.0
KILX,2010-10-25 00:00:00,5,91.0,16954.0,-62.7,-75.7,M,M,M,M
KILX,2010-10-25 00:00:00,6,89.3,17068.0,M,M,260.0,26,54.0,39.0
KILX,2010-10-25 00:00:00,6,85.0,17373.0,M,M,250.0,35,54.0,39.0
KILX,2010-10-25 00:00:00,6,80.8,17678.0,M,M,265.0,41,54.0,40.0
KILX,2010-10-25 00:00:00,6,76.9,17983.0,M,M,270.0,29,55.0,40.0
KILX,2010-10-25 00:00:00,6,73.2,18288.0,M,M,285.0,30,55.0,41.0
KILX,2010-10-25 00:00:00,4,70.0,18560.0,-65.1,-77.1,300.0,26,56.0,41.0
KILX,2010-10-25 00:00:00,6,69.6,18592.0,M,M,300.0,27,56.0,41.0
KILX,2010-10-25 00:00:00,5,67.9,18745.0,-65.1,-77.1,M,M,M,M
KILX,2010-10-25 00:00:00,6,66.2,18897.0,M,M,290.0,15,56.0,41.0
KILX,2010-10-25 00:00:00,5,65.1,19002.0,-62.7,-75.7,M,M,M,M
KILX,2010-10-25 00:00:00,6,63.0,19202.0,M,M,235.0,21,56.0,41.0
KILX,2010-10-25 00:00:00,6,59.9,19507.0,M,M,240.0,33,56.0,42.0
KILX,2010-10-25 00:00:00,5,58.8,19623.0,-65.5,-77.5,M,M,M,M
KILX,2010-10-25 00:00:00,4,50.0,20620.0,-63.9,-76.9,280.0,37,57.0,44.0
KILX,2010-10-25 00:00:00,6,49.1,20726.0,M,M,280.0,38,58.0,44.0
KILX,2010-10-25 00:00:00,5,46.8,21026.0,-61.9,-75.9,M,M,M,M
KILX,2010-10-25 00:00:00,6,46.8,21031.0,M,M,300.0,31,58.0,44.0
KILX,2010-10-25 00:00:00,6,44.5,21336.0,M,M,275.0,16,59.0,45.0
KILX,2010-10-25 00:00:00,5,44.3,21364.0,-62.7,-76.7,M,M,M,M
KILX,2010-10-25 00:00:00,6,40.3,21945.0,M,M,275.0,26,59.0,45.0
KILX,2010-10-25 00:00:00,6,38.4,22250.0,M,M,305.0,27,60.0,45.0
KILX,2010-10-25 00:00:00,5,37.0,22476.0,-60.5,-75.5,M,M,M,M
KILX,2010-10-25 00:00:00,6,34.8,22860.0,M,M,275.0,24,60.0,46.0
KILX,2010-10-25 00:00:00,5,34.0,23005.0,-57.5,-73.5,M,M,M,M
KILX,2010-10-25 00:00:00,6,33.2,23164.0,M,M,315.0,20,61.0,46.0
KILX,2010-10-25 00:00:00,6,31.6,23469.0,M,M,275.0,20,61.0,46.0
KILX,2010-10-25 00:00:00,4,30.0,23800.0,-57.9,-73.9,275.0,23,61.0,47.0
KILX,2010-10-25 00:00:00,5,27.9,24256.0,-58.1,-74.1,M,M,M,M
KILX,2010-10-25 00:00:00,6,27.3,24384.0,M,M,280.0,27,62.0,47.0
KILX,2010-10-25 00:00:00,6,26.1,24688.0,M,M,260.0,28,62.0,48.0
KILX,2010-10-25 00:00:00,6,22.6,25603.0,M,M,280.0,33,63.0,49.0
KILX,2010-10-25 00:00:00,6,20.5,26212.0,M,M,260.0,39,64.0,50.0
KILX,2010-10-25 00:00:00,4,20.0,26370.0,-54.9,-75.9,260.0,39,64.0,51.0
KILX,2010-10-25 00:00:00,5,18.2,26973.0,-53.7,-75.7,M,M,M,M
KILX,2010-10-25 00:00:00,6,17.8,27127.0,M,M,275.0,50,64.0,52.0
KILX,2010-10-25 00:00:00,6,16.9,27432.0,M,M,275.0,44,65.0,53.0
KILX,2010-10-25 00:00:00,5,16.2,27715.0,-55.9,-77.9,M,M,M,M
KILX,2010-10-25 00:00:00,6,13.3,28956.0,M,M,260.0,55,66.0,57.0
KILX,2010-10-25 00:00:00,5,12.8,29222.0,-52.3,-79.3,M,M,M,M
KILX,2010-10-25 00:00:00,5,11.2,30078.0,-54.7,-83.7,M,M,M,M
KILX,2010-10-25 00:00:00,6,10.5,30480.0,M,M,275.0,54,68.0,61.0
KILX,2010-10-25 00:00:00,5,10.3,30615.0,-52.7,-83.7,M,M,M,M
KILX,2010-10-25 00:00:00,4,10.0,30820.0,-52.9,-83.9,270.0,65,68.0,62.0
KILX,2010-10-25 00:00:00,5,9.0,31498.0,-52.5,-85.5,M,M,M,M
KILX,2010-10-25 00:00:00,5,8.1,32186.0,-46.5,-78.5,M,M,M,M
KILX,2010-10-25 00:00:00,6,8.0,32308.0,M,M,275.0,74,70.0,68.0
KILX,2010-10-25 00:00:00,6,7.6,32613.0,M,M,275.0,60,M,M
KILX,2010-10-25 00:00:00,5,7.3,32874.0,-46.9,-80.9,M,M,M,M
KILX,2010-10-25 00:00:00,6,7.9,M,M,M,275.0,74,90.0,341.0
KILX,2010-10-25 12:00:00,9,981.0,178.0,11.8,11.0,185.0,5,0.0,0.0
KILX,2010-10-25 12:00:00,4,1000.0,17.0,M,M,M,M,M,M
KILX,2010-10-25 12:00:00,5,980.0,187.0,12.8,12.4,M,M,M,M
KILX,2010-10-25 12:00:00,5,971.0,264.0,15.2,15.2,M,M,M,M
KILX,2010-10-25 12:00:00,5,947.0,476.0,16.2,13.5,M,M,M,M
KILX,2010-10-25 12:00:00,6,932.8,609.0,M,M,240.0,14,31.0,0.0
KILX,2010-10-25 12:00:00,4,925.0,683.0,14.8,12.9,245.0,14,37.0,0.0
KILX,2010-10-25 12:00:00,6,899.8,914.0,M,M,250.0,20,50.0,0.0
KILX,2010-10-25 12:00:00,5,893.0,978.0,13.6,11.6,M,M,M,M
KILX,2010-10-25 12:00:00,6,867.6,1219.0,M,M,250.0,23,58.0,0.0
KILX,2010-10-25 12:00:00,5,866.0,1234.0,11.6,10.5,M,M,M,M
