station,validUTC,levelcode,pressure_mb,height_m,tmpc,dwpc,drct,speed_kts,bearing,range_sm
KILN,2010-10-24 00:00:00,6,608.5,4267.0,M,M,280.0,44,56.0,5.0
KILN,2010-10-24 00:00:00,5,604.0,4326.0,-3.9,-8.8,M,M,M,M
KILN,2010-10-24 00:00:00,5,599.0,4391.0,-3.9,-6.2,M,M,M,M
KILN,2010-10-24 00:00:00,5,592.0,4483.0,-4.7,-6.9,M,M,M,M
KILN,2010-10-24 00:00:00,5,584.0,4590.0,-5.1,-9.3,M,M,M,M
KILN,2010-10-24 00:00:00,5,574.0,4726.0,-6.1,-9.5,M,M,M,M
KILN,2010-10-24 00:00:00,5,569.0,4793.0,-6.5,-11.2,M,M,M,M
KILN,2010-10-24 00:00:00,5,567.0,4820.0,-6.7,-10.3,M,M,M,M
KILN,2010-10-24 00:00:00,5,565.0,4847.0,-6.7,-11.5,M,M,M,M
KILN,2010-10-24 00:00:00,5,563.0,4876.0,-6.7,-15.7,M,M,M,M
KILN,2010-10-24 00:00:00,6,562.9,4876.0,M,M,265.0,39,63.0,6.0
KILN,2010-10-24 00:00:00,5,561.0,4903.0,-6.9,-14.9,M,M,M,M
KILN,2010-10-24 00:00:00,5,554.0,5000.0,-7.7,-10.9,M,M,M,M
KILN,2010-10-24 00:00:00,6,541.2,5181.0,M,M,255.0,39,64.0,7.0
KILN,2010-10-24 00:00:00,5,541.0,5184.0,-8.9,-11.9,M,M,M,M
KILN,2010-10-24 00:00:00,5,536.0,5256.0,-8.9,-12.0,M,M,M,M
KILN,2010-10-24 00:00:00,5,531.0,5328.0,-9.1,-14.1,M,M,M,M
KILN,2010-10-24 00:00:00,5,510.0,5638.0,-11.1,-29.1,M,M,M,M
KILN,2010-10-24 00:00:00,5,507.0,5683.0,-11.5,-28.5,M,M,M,M
KILN,2010-10-24 00:00:00,5,503.0,5743.0,-12.3,-20.3,M,M,M,M
KILN,2010-10-24 00:00:00,4,500.0,5800.0,-12.5,-19.5,265.0,44,67.0,8.0
KILN,2010-10-24 00:00:00,5,498.0,5830.0,-12.7,-21.7,M,M,M,M
KILN,2010-10-24 00:00:00,5,487.0,5999.0,-14.1,-25.1,M,M,M,M
KILN,2010-10-24 00:00:00,6,480.8,6096.0,M,M,265.0,44,68.0,9.0
KILN,2010-10-24 00:00:00,5,473.0,6219.0,-15.5,-21.5,M,M,M,M
KILN,2010-10-24 00:00:00,5,465.0,6347.0,-16.5,-30.5,M,M,M,M
KILN,2010-10-24 00:00:00,5,458.0,6461.0,-17.1,-35.1,M,M,M,M
KILN,2010-10-24 00:00:00,5,455.0,6510.0,-17.5,-29.5,M,M,M,M
KILN,2010-10-24 00:00:00,5,444.0,6692.0,-19.1,-31.1,M,M,M,M
KILN,2010-10-24 00:00:00,6,443.2,6705.0,M,M,275.0,42,71.0,11.0
KILN,2010-10-24 00:00:00,5,441.0,6742.0,-19.3,-30.3,M,M,M,M
KILN,2010-10-24 00:00:00,5,437.0,6809.0,-19.9,-25.9,M,M,M,M
KILN,2010-10-24 00:00:00,5,434.0,6860.0,-19.5,-21.9,M,M,M,M
KILN,2010-10-24 00:00:00,5,429.0,6946.0,-19.9,-21.4,M,M,M,M
KILN,2010-10-24 00:00:00,6,408.4,7315.0,M,M,260.0,36,72.0,12.0
KILN,2010-10-24 00:00:00,4,400.0,7470.0,-23.9,-26.0,265.0,38,73.0,12.0
KILN,2010-10-24 00:00:00,6,391.6,7620.0,M,M,270.0,38,73.0,12.0
KILN,2010-10-24 00:00:00,6,375.1,7924.0,M,M,270.0,39,74.0,13.0
KILN,2010-10-24 00:00:00,6,315.5,9144.0,M,M,265.0,44,76.0,16.0
KILN,2010-10-24 00:00:00,4,300.0,9500.0,-40.1,-44.6,260.0,44,76.0,17.0
KILN,2010-10-24 00:00:00,5,284.0,9871.0,-43.1,-48.1,M,M,M,M
KILN,2010-10-24 00:00:00,6,276.1,10058.0,M,M,255.0,42,76.0,18.0
KILN,2010-10-24 00:00:00,4,250.0,10720.0,-50.9,-56.9,255.0,46,76.0,20.0
KILN,2010-10-24 00:00:00,5,248.0,10772.0,-51.5,-57.5,M,M,M,M
KILN,2010-10-24 00:00:00,4,200.0,12130.0,-62.9,-67.9,255.0,59,76.0,24.0
KILN,2010-10-24 00:00:00,5,190.0,12443.0,-65.3,-70.3,M,M,M,M
KILN,2010-10-24 00:00:00,6,188.4,12496.0,M,M,260.0,64,76.0,25.0
KILN,2010-10-24 00:00:00,6,188.0,12508.0,M,M,260.0,64,76.0,25.0
KILN,2010-10-24 00:00:00,5,180.0,12772.0,-63.5,-68.5,M,M,M,M
KILN,2010-10-24 00:00:00,5,176.0,12911.0,-60.5,-65.5,M,M,M,M
KILN,2010-10-24 00:00:00,5,173.0,13018.0,-59.9,-65.9,M,M,M,M
KILN,2010-10-24 00:00:00,6,170.6,13106.0,M,M,285.0,45,77.0,27.0
KILN,2010-10-24 00:00:00,5,162.0,13426.0,-62.5,-68.5,M,M,M,M
KILN,2010-10-24 00:00:00,5,159.0,13540.0,-61.5,-67.5,M,M,M,M
KILN,2010-10-24 00:00:00,5,155.0,13697.0,-62.3,-68.3,M,M,M,M
KILN,2010-10-24 00:00:00,6,154.5,13716.0,M,M,275.0,55,78.0,28.0
KILN,2010-10-24 00:00:00,5,151.0,13859.0,-60.7,-66.7,M,M,M,M
KILN,2010-10-24 00:00:00,4,150.0,13910.0,-60.5,-66.5,275.0,50,78.0,29.0
KILN,2010-10-24 00:00:00,5,149.0,13952.0,-60.5,-66.5,M,M,M,M
KILN,2010-10-24 00:00:00,6,140.2,14326.0,M,M,270.0,39,79.0,30.0
KILN,2010-10-24 00:00:00,5,134.0,14604.0,-64.9,-70.9,M,M,M,M
KILN,2010-10-24 00:00:00,6,133.4,14630.0,M,M,270.0,51,79.0,31.0
KILN,2010-10-24 00:00:00,5,127.0,14931.0,-64.3,-70.3,M,M,M,M
KILN,2010-10-24 00:00:00,5,123.0,15126.0,-64.9,-70.9,M,M,M,M
KILN,2010-10-24 00:00:00,6,120.7,15240.0,M,M,280.0,42,80.0,32.0
KILN,2010-10-24 00:00:00,5,119.0,15328.0,-63.7,-69.7,M,M,M,M
KILN,2010-10-24 00:00:00,6,114.9,15544.0,M,M,285.0,33,80.0,33.0
KILN,2010-10-24 00:00:00,5,113.0,15643.0,-65.5,-71.5,M,M,M,M
KILN,2010-10-24 00:00:00,5,110.0,15806.0,-65.7,-71.7,M,M,M,M
KILN,2010-10-24 00:00:00,4,100.0,16390.0,-65.5,-71.5,275.0,38,81.0,34.0
KILN,2010-10-24 00:00:00,5,95.3,16681.0,-67.3,-73.3,M,M,M,M
KILN,2010-10-24 00:00:00,6,89.4,17068.0,M,M,285.0,39,82.0,36.0
KILN,2010-10-24 00:00:00,5,89.3,17073.0,-66.5,-72.5,M,M,M,M
KILN,2010-10-24 00:00:00,5,86.2,17288.0,-63.7,-69.7,M,M,M,M
KILN,2010-10-24 00:00:00,6,85.0,17373.0,M,M,290.0,29,82.0,36.0
KILN,2010-10-24 00:00:00,5,83.1,17511.0,-65.3,-71.3,M,M,M,M
KILN,2010-10-24 00:00:00,5,79.8,17758.0,-63.1,-69.1,M,M,M,M
KILN,2010-10-24 00:00:00,6,76.9,17983.0,M,M,260.0,20,83.0,37.0
KILN,2010-10-24 00:00:00,6,73.2,18288.0,M,M,260.0,28,83.0,37.0
KILN,2010-10-24 00:00:00,4,70.0,18560.0,-64.3,-70.3,285.0,31,83.0,38.0
KILN,2010-10-24 00:00:00,6,69.6,18592.0,M,M,285.0,32,83.0,38.0
KILN,2010-10-24 00:00:00,5,66.3,18891.0,-64.9,-70.9,M,M,M,M
KILN,2010-10-24 00:00:00,6,66.2,18897.0,M,M,305.0,19,83.0,38.0
KILN,2010-10-24 00:00:00,6,63.0,19202.0,M,M,260.0,14,83.0,39.0
KILN,2010-10-24 00:00:00,6,54.2,20116.0,M,M,300.0,14,83.0,39.0
KILN,2010-10-24 00:00:00,5,52.4,20327.0,-63.3,-70.3,M,M,M,M
KILN,2010-10-24 00:00:00,6,51.6,20421.0,M,M,265.0,17,84.0,39.0
KILN,2010-10-24 00:00:00,4,50.0,20620.0,-62.7,-69.7,280.0,21,84.0,40.0
KILN,2010-10-24 00:00:00,6,49.1,20726.0,M,M,285.0,21,84.0,40.0
KILN,2010-10-24 00:00:00,5,45.9,21148.0,-60.9,-67.9,M,M,M,M
KILN,2010-10-24 00:00:00,5,45.0,21271.0,-59.3,-66.3,M,M,M,M
KILN,2010-10-24 00:00:00,6,44.5,21336.0,M,M,285.0,23,84.0,40.0
KILN,2010-10-24 00:00:00,6,42.4,21640.0,M,M,290.0,28,84.0,41.0
KILN,2010-10-24 00:00:00,6,40.4,21945.0,M,M,305.0,21,85.0,41.0
KILN,2010-10-24 00:00:00,6,38.5,22250.0,M,M,270.0,20,85.0,42.0
KILN,2010-10-24 00:00:00,5,37.5,22412.0,-58.3,-66.3,M,M,M,M
KILN,2010-10-24 00:00:00,6,36.7,22555.0,M,M,280.0,21,85.0,42.0
KILN,2010-10-24 00:00:00,5,35.4,22776.0,-55.3,-64.3,M,M,M,M
KILN,2010-10-24 00:00:00,4,30.0,23840.0,-55.9,-64.9,265.0,34,85.0,44.0
KILN,2010-10-24 00:00:00,5,29.2,24012.0,-55.7,-64.7,M,M,M,M
KILN,2010-10-24 00:00:00,6,28.9,24079.0,M,M,255.0,36,85.0,44.0
KILN,2010-10-24 00:00:00,6,27.6,24384.0,M,M,280.0,27,85.0,45.0
KILN,2010-10-24 00:00:00,5,27.1,24490.0,-51.9,-61.9,M,M,M,M
KILN,2010-10-24 00:00:00,5,25.2,24958.0,-53.9,-63.9,M,M,M,M
KILN,2010-10-24 00:00:00,6,22.8,25603.0,M,M,245.0,20,85.0,46.0
KILN,2010-10-24 00:00:00,5,21.3,26032.0,-54.9,-65.9,M,M,M,M
KILN,2010-10-24 00:00:00,4,20.0,26440.0,-54.5,-65.5,260.0,29,85.0,48.0
KILN,2010-10-24 00:00:00,5,18.5,26938.0,-54.5,-65.5,M,M,M,M
KILN,2010-10-24 00:00:00,5,18.0,27114.0,-52.7,-63.7,M,M,M,M
KILN,2010-10-24 00:00:00,6,17.1,27432.0,M,M,265.0,38,84.0,49.0
KILN,2010-10-24 00:00:00,5,16.6,27635.0,-52.9,-63.9,M,M,M,M
KILN,2010-10-24 00:00:00,5,14.6,28467.0,-49.7,-60.7,M,M,M,M
KILN,2010-10-24 00:00:00,6,11.8,29870.0,M,M,270.0,52,85.0,55.0
KILN,2010-10-24 00:00:00,5,11.6,29966.0,-50.3,-61.3,M,M,M,M
KILN,2010-10-24 12:00:00,9,980.0,317.0,15.2,6.2,210.0,7,0.0,0.0
KILN,2010-10-24 12:00:00,4,1000.0,150.0,M,M,M,M,M,M
KILN,2010-10-24 12:00:00,5,966.0,438.0,16.0,4.0,M,M,M,M
KILN,2010-10-24 12:00:00,6,946.6,609.0,M,M,220.0,34,34.0,0.0
KILN,2010-10-24 12:00:00,5,937.0,695.0,16.0,4.0,M,M,M,M
KILN,2010-10-24 12:00:00,4,925.0,813.0,16.6,4.6,235.0,47,41.0,0.0
KILN,2010-10-24 12:00:00,5,916.0,896.0,17.4,5.4,M,M,M,M
KILN,2010-10-24 12:00:00,6,914.1,914.0,M,M,235.0,47,45.0,1.0
KILN,2010-10-24 12:00:00,5,883.0,1206.0,15.6,-0.4,M,M,M,M
KILN,2010-10-24 12:00:00,6,881.7,1219.0,M,M,245.0,40,51.0,1.0
KILN,2010-10-24 12:00:00,6,850.6,1524.0,M,M,250.0,36,55.0,2.0
KILN,2010-10-24 12:00:00,4,850.0,1530.0,12.8,-1.2,250.0,40,55.0,2.0
KILN,2010-10-24 12:00:00,5,840.0,1629.0,12.0,-1.0,M,M,M,M
KILN,2010-10-24 12:00:00,6,820.1,1828.0,M,M,245.0,30,57.0,2.0
KILN,2010-10-24 12:00:00,5,805.0,1982.0,10.2,-7.8,M,M,M,M
KILN,2010-10-24 12:00:00,5,795.0,2086.0,10.8,-18.2,M,M,M,M
KILN,2010-10-24 12:00:00,6,790.5,2133.0,M,M,225.0,23,57.0,3.0
KILN,2010-10-24 12:00:00,5,779.0,2254.0,10.2,-26.8,M,M,M,M
KILN,2010-10-24 12:00:00,5,766.0,2393.0,9.2,-17.8,M,M,M,M
KILN,2010-10-24 12:00:00,6,761.8,2438.0,M,M,225.0,24,56.0,3.0
KILN,2010-10-24 12:00:00,5,742.0,2655.0,7.6,-24.4,M,M,M,M
KILN,2010-10-24 12:00:00,6,734.0,2743.0,M,M,230.0,20,55.0,4.0
KILN,2010-10-24 12:00:00,5,704.0,3084.0,4.8,-19.2,M,M,M,M
KILN,2010-10-24 12:00:00,4,700.0,3136.0,4.6,-19.4,215.0,29,53.0,4.0
KILN,2010-10-24 12:00:00,5,682.0,3347.0,4.0,-17.0,M,M,M,M
KILN,2010-10-24 12:00:00,5,676.0,3418.0,3.4,-15.6,M,M,M,M
KILN,2010-10-24 12:00:00,5,675.0,3430.0,3.2,-10.8,M,M,M,M
KILN,2010-10-24 12:00:00,5,671.0,3478.0,3.0,-10.0,M,M,M,M
KILN,2010-10-24 12:00:00,5,668.0,3514.0,2.6,-6.4,M,M,M,M
KILN,2010-10-24 12:00:00,6,656.2,3657.0,M,M,215.0,33,50.0,5.0
KILN,2010-10-24 12:00:00,5,645.0,3795.0,0.2,-5.8,M,M,M,M
KILN,2010-10-24 12:00:00,5,618.0,4135.0,-2.1,-9.1,M,M,M,M
KILN,2010-10-24 12:00:00,5,616.0,4161.0,-2.3,-8.3,M,M,M,M
KILN,2010-10-24 12:00:00,5,611.0,4226.0,-2.9,-9.9,M,M,M,M
KILN,2010-10-24 12:00:00,6,607.8,4267.0,M,M,210.0,41,47.0,6.0
KILN,2010-10-24 12:00:00,5,604.0,4316.0,-3.7,-7.6,M,M,M,M
KILN,2010-10-24 12:00:00,5,589.0,4513.0,-5.1,-6.5,M,M,M,M
KILN,2010-10-24 12:00:00,5,581.0,4620.0,-5.9,-8.9,M,M,M,M
KILN,2010-10-24 12:00:00,5,568.0,4796.0,-7.5,-10.6,M,M,M,M
KILN,2010-10-24 12:00:00,6,562.2,4876.0,M,M,215.0,42,44.0,8.0
KILN,2010-10-24 12:00:00,5,555.0,4976.0,-8.9,-10.2,M,M,M,M
KILN,2010-10-24 12:00:00,5,511.0,5606.0,-14.1,-15.2,M,M,M,M
KILN,2010-10-24 12:00:00,5,505.0,5695.0,-14.3,-16.2,M,M,M,M
KILN,2010-10-24 12:00:00,5,502.0,5740.0,-14.3,-20.3,M,M,M,M
KILN,2010-10-24 12:00:00,4,500.0,5780.0,-14.5,-20.5,225.0,44,43.0,10.0
KILN,2010-10-24 12:00:00,6,479.4,6096.0,M,M,230.0,42,43.0,11.0
KILN,2010-10-24 12:00:00,5,465.0,6324.0,-18.1,-27.1,M,M,M,M
KILN,2010-10-24 12:00:00,5,453.0,6518.0,-19.5,-28.5,M,M,M,M
KILN,2010-10-24 12:00:00,5,438.0,6766.0,-21.7,-25.8,M,M,M,M
KILN,2010-10-24 12:00:00,5,429.0,6918.0,-22.9,-29.9,M,M,M,M
KILN,2010-10-24 12:00:00,5,407.0,7301.0,-25.3,-34.3,M,M,M,M
KILN,2010-10-24 12:00:00,6,406.2,7315.0,M,M,230.0,51,45.0,14.0
KILN,2010-10-24 12:00:00,5,402.0,7390.0,-26.1,-34.1,M,M,M,M
KILN,2010-10-24 12:00:00,4,400.0,7430.0,-26.5,-32.5,230.0,51,45.0,14.0
KILN,2010-10-24 12:00:00,5,396.0,7502.0,-26.9,-31.3,M,M,M,M
KILN,2010-10-24 12:00:00,6,389.5,7620.0,M,M,230.0,51,45.0,15.0
KILN,2010-10-24 12:00:00,5,385.0,7704.0,-28.7,-35.7,M,M,M,M
KILN,2010-10-24 12:00:00,5,376.0,7873.0,-29.3,-39.3,M,M,M,M
KILN,2010-10-24 12:00:00,6,342.2,8534.0,M,M,225.0,37,45.0,17.0
KILN,2010-10-24 12:00:00,5,337.0,8641.0,-36.5,-44.5,M,M,M,M
KILN,2010-10-24 12:00:00,5,331.0,8765.0,-36.7,-46.7,M,M,M,M
KILN,2010-10-24 12:00:00,5,320.0,8997.0,-38.7,-49.7,M,M,M,M
KILN,2010-10-24 12:00:00,6,313.2,9144.0,M,M,230.0,48,45.0,18.0
KILN,2010-10-24 12:00:00,5,311.0,9192.0,-40.5,-48.5,M,M,M,M
KILN,2010-10-24 12:00:00,4,300.0,9450.0,-42.1,-51.1,230.0,48,46.0,19.0
KILN,2010-10-24 12:00:00,5,274.0,10056.0,-46.5,-56.5,M,M,M,M
KILN,2010-10-24 12:00:00,4,250.0,10660.0,-51.3,-59.3,240.0,51,47.0,22.0
KILN,2010-10-24 12:00:00,6,249.7,10668.0,M,M,240.0,51,47.0,22.0
KILN,2010-10-24 12:00:00,5,247.0,10738.0,-51.7,-59.7,M,M,M,M
KILN,2010-10-24 12:00:00,5,240.0,10924.0,-51.1,-59.1,M,M,M,M
KILN,2010-10-24 12:00:00,6,227.1,11277.0,M,M,235.0,46,47.0,24.0
KILN,2010-10-24 12:00:00,5,211.0,11748.0,-56.9,-64.9,M,M,M,M
KILN,2010-10-24 12:00:00,5,207.0,11869.0,-56.3,-64.3,M,M,M,M
KILN,2010-10-24 12:00:00,4,200.0,12090.0,-58.3,-66.3,255.0,36,49.0,26.0
KILN,2010-10-24 12:00:00,6,196.8,12192.0,M,M,250.0,35,49.0,26.0
KILN,2010-10-24 12:00:00,5,192.0,12345.0,-60.5,-68.5,M,M,M,M
KILN,2010-10-24 12:00:00,5,184.0,12610.0,-60.1,-68.1,M,M,M,M
KILN,2010-10-24 12:00:00,5,173.0,12992.0,-61.9,-69.9,M,M,M,M
KILN,2010-10-24 12:00:00,5,163.0,13360.0,-61.5,-69.5,M,M,M,M
KILN,2010-10-24 12:00:00,6,161.7,13411.0,M,M,265.0,64,52.0,29.0
KILN,2010-10-24 12:00:00,5,161.0,13437.0,-60.3,-68.3,M,M,M,M
KILN,2010-10-24 12:00:00,5,156.0,13633.0,-60.7,-68.7,M,M,M,M
KILN,2010-10-24 12:00:00,5,152.0,13795.0,-59.1,-68.1,M,M,M,M
KILN,2010-10-24 12:00:00,4,150.0,13880.0,-59.1,-68.1,275.0,59,54.0,30.0
KILN,2010-10-24 12:00:00,5,143.0,14179.0,-59.1,-68.1,M,M,M,M
KILN,2010-10-24 12:00:00,5,134.0,14587.0,-57.3,-66.3,M,M,M,M
KILN,2010-10-24 12:00:00,6,126.8,14935.0,M,M,275.0,34,57.0,32.0
KILN,2010-10-24 12:00:00,5,125.0,15022.0,-60.3,-69.3,M,M,M,M
KILN,2010-10-24 12:00:00,6,120.7,15240.0,M,M,275.0,49,58.0,33.0
KILN,2010-10-24 12:00:00,5,112.0,15701.0,-62.3,-71.3,M,M,M,M
KILN,2010-10-24 12:00:00,5,103.0,16212.0,-65.9,-73.9,M,M,M,M
KILN,2010-10-24 12:00:00,4,100.0,16400.0,-66.1,-74.1,275.0,49,61.0,35.0
KILN,2010-10-24 12:00:00,5,90.3,17015.0,-67.7,-75.7,M,M,M,M
KILN,2010-10-24 12:00:00,5,86.0,17309.0,-65.3,-74.3,M,M,M,M
KILN,2010-10-24 12:00:00,6,73.1,18288.0,M,M,285.0,33,65.0,39.0
KILN,2010-10-24 12:00:00,5,72.6,18331.0,-67.7,-75.7,M,M,M,M
KILN,2010-10-24 12:00:00,4,70.0,18550.0,-67.3,-75.3,285.0,21,65.0,39.0
KILN,2010-10-24 12:00:00,6,69.5,18592.0,M,M,280.0,21,65.0,39.0
KILN,2010-10-24 12:00:00,5,63.4,19149.0,-64.9,-73.9,M,M,M,M
KILN,2010-10-24 12:00:00,6,59.8,19507.0,M,M,295.0,22,66.0,40.0
KILN,2010-10-24 12:00:00,5,58.9,19596.0,-65.5,-74.5,M,M,M,M
KILN,2010-10-24 12:00:00,6,56.9,19812.0,M,M,270.0,23,67.0,40.0
KILN,2010-10-24 12:00:00,6,54.1,20116.0,M,M,280.0,31,67.0,41.0
KILN,2010-10-24 12:00:00,6,51.5,20421.0,M,M,290.0,17,67.0,41.0
KILN,2010-10-24 12:00:00,4,50.0,20600.0,-63.1,-73.1,285.0,17,67.0,41.0
KILN,2010-10-24 12:00:00,6,49.0,20726.0,M,M,270.0,22,67.0,41.0
KILN,2010-10-24 12:00:00,5,48.4,20799.0,-63.3,-73.3,M,M,M,M
KILN,2010-10-24 12:00:00,5,46.4,21059.0,-61.3,-72.3,M,M,M,M
KILN,2010-10-24 12:00:00,6,44.4,21336.0,M,M,285.0,20,68.0,42.0
KILN,2010-10-24 12:00:00,5,43.0,21530.0,-61.1,-72.1,M,M,M,M
KILN,2010-10-24 12:00:00,6,42.2,21640.0,M,M,290.0,25,68.0,42.0
KILN,2010-10-24 12:00:00,6,40.2,21945.0,M,M,280.0,28,69.0,43.0
KILN,2010-10-24 12:00:00,6,38.3,22250.0,M,M,300.0,23,69.0,43.0
KILN,2010-10-24 12:00:00,5,37.7,22351.0,-57.9,-70.9,M,M,M,M
KILN,2010-10-24 12:00:00,6,36.5,22555.0,M,M,290.0,17,69.0,43.0
KILN,2010-10-24 12:00:00,6,34.7,22860.0,M,M,270.0,22,69.0,43.0
KILN,2010-10-24 12:00:00,5,33.3,23126.0,-60.5,-74.5,M,M,M,M
KILN,2010-10-24 12:00:00,6,33.1,23164.0,M,M,280.0,29,70.0,44.0
KILN,2010-10-24 12:00:00,5,30.3,23719.0,-55.9,-73.9,M,M,M,M
KILN,2010-10-24 12:00:00,6,30.1,23774.0,M,M,275.0,19,70.0,44.0
KILN,2010-10-24 12:00:00,4,30.0,23790.0,-55.9,-73.9,280.0,20,70.0,45.0
KILN,2010-10-24 12:00:00,6,28.7,24079.0,M,M,295.0,28,70.0,45.0
KILN,2010-10-24 12:00:00,5,27.6,24321.0,-54.5,-78.5,M,M,M,M
KILN,2010-10-24 12:00:00,6,27.3,24384.0,M,M,270.0,22,71.0,45.0
KILN,2010-10-24 12:00:00,6,26.1,24688.0,M,M,260.0,30,71.0,46.0
KILN,2010-10-24 12:00:00,6,23.7,25298.0,M,M,280.0,44,71.0,47.0
KILN,2010-10-24 12:00:00,5,23.0,25481.0,-55.9,-87.9,M,M,M,M
KILN,2010-10-24 12:00:00,4,20.0,26370.0,-54.5,-87.5,265.0,38,72.0,49.0
KILN,2010-10-24 12:00:00,5,19.2,26631.0,-53.3,-86.3,M,M,M,M
KILN,2010-10-24 12:00:00,5,17.8,27116.0,-54.3,-87.3,M,M,M,M
KILN,2010-10-24 12:00:00,5,17.3,27299.0,-52.9,-85.9,M,M,M,M
KILN,2010-10-24 12:00:00,6,16.9,27432.0,M,M,260.0,37,73.0,51.0
KILN,2010-10-24 12:00:00,6,16.2,27736.0,M,M,260.0,36,73.0,52.0
KILN,2010-10-24 12:00:00,5,14.5,28428.0,-55.5,-87.5,M,M,M,M
KILN,2010-10-24 12:00:00,5,13.1,29079.0,-51.9,-84.9,M,M,M,M
KILN,2010-10-24 12:00:00,5,11.8,29753.0,-52.9,-85.9,M,M,M,M
KILN,2010-10-24 12:00:00,6,10.5,30480.0,M,M,265.0,54,74.0,59.0
KILN,2010-10-24 12:00:00,5,10.2,30695.0,-50.7,-84.7,M,M,M,M
KILN,2010-10-24 12:00:00,4,10.0,30840.0,-51.1,-85.1,260.0,55,74.0,60.0
KILN,2010-10-24 12:00:00,5,9.8,30971.0,-51.3,-84.3,M,M,M,M
KILN,2010-10-24 12:00:00,5,9.3,31312.0,-49.1,-83.1,M,M,M,M
KILN,2010-10-24 12:00:00,6,9.2,31394.0,M,M,265.0,68,74.0,62.0
KILN,2010-10-24 12:00:00,6,8.4,32004.0,M,M,270.0,60,75.0,64.0
KILN,2010-10-24 12:00:00,5,8.2,32135.0,-49.5,-83.5,M,M,M,M
KILN,2010-10-25 00:00:00,9,974.0,317.0,21.6,9.6,195.0,6,0.0,0.0
KILN,2010-10-25 00:00:00,4,1000.0,97.0,M,M,M,M,M,M
KILN,2010-10-25 00:00:00,5,969.0,361.0,22.6,9.6,M,M,M,M
KILN,2010-10-25 00:00:00,6,941.5,609.0,M,M,205.0,27,19.0,0.0
KILN,2010-10-25 00:00:00,5,936.0,659.0,20.6,6.6,M,M,M,M
KILN,2010-10-25 00:00:00,4,925.0,771.0,19.8,6.8,205.0,28,22.0,0.0
KILN,2010-10-25 00:00:00,6,909.5,914.0,M,M,210.0,29,23.0,0.0
KILN,2010-10-25 00:00:00,6,877.3,1219.0,M,M,215.0,31,27.0,1.0
KILN,2010-10-25 00:00:00,5,862.0,1368.0,14.0,5.0,M,M,M,M
KILN,2010-10-25 00:00:00,4,850.0,1490.0,13.0,5.0,210.0,33,28.0,1.0
KILN,2010-10-25 00:00:00,6,846.5,1524.0,M,M,210.0,33,28.0,1.0
KILN,2010-10-25 00:00:00,6,815.9,1828.0,M,M,210.0,33,28.0,2.0
KILN,2010-10-25 00:00:00,6,786.3,2133.0,M,M,210.0,33,29.0,2.0
KILN,2010-10-25 00:00:00,5,777.0,2231.0,5.8,4.2,M,M,M,M
KILN,2010-10-25 00:00:00,6,757.5,2438.0,M,M,220.0,31,30.0,3.0
KILN,2010-10-25 00:00:00,5,756.0,2454.0,4.6,1.4,M,M,M,M
KILN,2010-10-25 00:00:00,5,751.0,2508.0,6.2,-1.8,M,M,M,M
KILN,2010-10-25 00:00:00,5,748.0,2541.0,6.2,-1.8,M,M,M,M
KILN,2010-10-25 00:00:00,6,729.6,2743.0,M,M,225.0,32,31.0,3.0
KILN,2010-10-25 00:00:00,5,712.0,2941.0,3.6,-5.4,M,M,M,M
KILN,2010-10-25 00:00:00,5,705.0,3021.0,3.0,-4.0,M,M,M,M
KILN,2010-10-25 00:00:00,5,703.0,3044.0,2.8,-1.6,M,M,M,M
KILN,2010-10-25 00:00:00,4,700.0,3088.0,2.6,-1.5,235.0,33,34.0,4.0
KILN,2010-10-25 00:00:00,5,687.0,3239.0,1.4,-2.8,M,M,M,M
KILN,2010-10-25 00:00:00,5,681.0,3309.0,1.0,-6.0,M,M,M,M
KILN,2010-10-25 00:00:00,5,679.0,3333.0,0.8,-4.2,M,M,M,M
KILN,2010-10-25 00:00:00,5,673.0,3404.0,0.6,-6.4,M,M,M,M
KILN,2010-10-25 00:00:00,5,667.0,3476.0,0.4,-16.6,M,M,M,M
KILN,2010-10-25 00:00:00,5,656.0,3609.0,-0.3,-18.3,M,M,M,M
KILN,2010-10-25 00:00:00,5,653.0,3646.0,-0.5,-14.5,M,M,M,M
KILN,2010-10-25 00:00:00,6,652.1,3657.0,M,M,240.0,37,38.0,5.0
KILN,2010-10-25 00:00:00,5,650.0,3683.0,-0.9,-10.9,M,M,M,M
KILN,2010-10-25 00:00:00,5,648.0,3707.0,-1.3,-7.3,M,M,M,M
KILN,2010-10-25 00:00:00,5,646.0,3732.0,-1.7,-5.5,M,M,M,M
KILN,2010-10-25 00:00:00,5,639.0,3818.0,-2.5,-4.5,M,M,M,M
KILN,2010-10-25 00:00:00,6,627.4,3962.0,M,M,245.0,40,40.0,6.0
KILN,2010-10-25 00:00:00,5,614.0,4133.0,-3.9,-7.5,M,M,M,M
KILN,2010-10-25 00:00:00,6,603.6,4267.0,M,M,245.0,42,43.0,6.0
KILN,2010-10-25 00:00:00,5,590.0,4445.0,-6.7,-9.8,M,M,M,M
KILN,2010-10-25 00:00:00,5,578.0,4605.0,-6.1,-11.1,M,M,M,M
KILN,2010-10-25 00:00:00,5,574.0,4659.0,-6.5,-11.1,M,M,M,M
KILN,2010-10-25 00:00:00,5,570.0,4713.0,-6.9,-12.9,M,M,M,M
